"249200020","£AZY                          ","2024","11","12",1.5,,-2.0,,-0.7,,,"8",0.7,,"W",,"9"
"249200020","£AZY                          ","2024","11","13",1.5,,-1.5,,0.0,,,"8",0.3,,"S",,"9"
"249200020","£AZY                          ","2024","11","14",5.0,,-0.3,,2.0,,,"8",0.7,,"W",0,
"249200020","£AZY                          ","2024","11","15",6.7,,1.4,,4.7,,,"8",0.3,,"W",,"9"
"249200020","£AZY                          ","2024","11","16",9.9,,1.6,,4.3,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","11","17",7.4,,-1.1,,2.8,,,"8",0.0,,"W",,"9"
"249200020","£AZY                          ","2024","11","18",7.5,,2.9,,4.6,,,"8",2.6,,"W",,"9"
"249200020","£AZY                          ","2024","11","19",9.4,,-1.5,,4.0,,,"8",0.4,,"W",,"9"
"249200020","£AZY                          ","2024","11","20",11.4,,1.0,,5.9,,,"8",7.5,,"W",,"9"
"249200020","£AZY                          ","2024","11","21",2.7,,-1.3,,0.5,,,"8",0.0,,"S",,"9"
"249200020","£AZY                          ","2024","11","22",2.8,,-1.8,,0.3,,,"8",0.4,,"S",,"9"
"249200020","£AZY                          ","2024","11","23",2.6,,-1.1,,0.7,,,"8",0.0,,"W",1,
"249200020","£AZY                          ","2024","11","24",7.6,,-0.9,,3.6,,,"8",0.0,,"W",,"9"
"249200020","£AZY                          ","2024","11","25",10.2,,3.2,,6.0,,,"8",,"9",,,"9"
"249200020","£AZY                          ","2024","11","26",9.7,,2.8,,6.3,,,"8",0.0,,"W",,"9"
"249200020","£AZY                          ","2024","11","27",9.8,,-0.8,,2.6,,,"8",0.0,,"W",,"9"
"249200020","£AZY                          ","2024","11","28",8.1,,-0.6,,4.6,,,"8",9.2,,"W",,"9"
"249200020","£AZY                          ","2024","11","29",6.2,,3.2,,4.4,,,"8",2.4,,"W",,"9"
"249200020","£AZY                          ","2024","11","30",5.2,,3.5,,4.2,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","11","01",20.2,,2.6,,7.9,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","11","02",11.8,,1.5,,6.1,,,"8",0.6,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","11","03",7.5,,-5.5,,-1.2,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","11","04",6.8,,-3.6,,3.1,,,"8",0.6,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","11","05",10.4,,0.0,,3.1,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","11","06",13.5,,-4.4,,1.4,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","11","07",13.5,,-3.6,,2.2,,,"8",0.4,,"W",,"9"
"249200130","JASTRZÊBIA                    ","2024","11","08",4.2,,-0.8,,2.2,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","11","09",2.8,,1.6,,2.0,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","11","10",2.8,,-2.4,,-0.2,,,"8",,"9",,,"9"
"249200130","JASTRZÊBIA                    ","2024","11","11",3.5,,-3.6,,0.1,,,"8",,"9",,,"9"
